symbol,pvalue,gene,heat
MYD88,0.992642269188295,9606.ENSP00000401399,0.00320723540065777
MYDGF,1,9606.ENSP00000262947,0
MYEF2,0.086206319509239,9606.ENSP00000316950,1.06446089627051
MYG1,0.00730104084909365,9606.ENSP00000267103,2.13661522168846
MYH10,0.157546071284054,9606.ENSP00000353590,0.802592422327684
MYH11,0.109693229597475,9606.ENSP00000379616,0.959820176793529
MYH14,1,9606.ENSP00000470298,0
MYH4,0.396550269356148,9606.ENSP00000255381,0.401701750792382
MYH6,1,9606.ENSP00000386041,0
MYH9,3.09755576743953e-08,9606.ENSP00000216181,7.50898086597749
MYL12B,1,9606.ENSP00000463559,0
MYL6,1,9606.ENSP00000446955,0
MYO18A,0.0395062191756015,9606.ENSP00000437073,1.40333453118268
MYO1C,0.0132513916161869,9606.ENSP00000288235,1.87773851119923
MYO1E,0.00658792556815867,9606.ENSP00000288235,2.18125131622975
MYO1F,0.00441371276820312,9606.ENSP00000344871,2.3551959328969
MYO1G,0.0770746563380164,9606.ENSP00000258787,1.11308840303786
MYO5A,0.430881567864585,9606.ENSP00000382177,0.365642083646409
MYO9A,0.00217747112919131,9606.ENSP00000348349,2.66204759453661
MYO9B,0.00708547177480255,9606.ENSP00000471457,2.14963122765051
MYOF,0.377279260817893,9606.ENSP00000352208,0.423337067473005
N4BP1,0.000290734589579067,9606.ENSP00000262384,3.53650329581927
N6AMT2,0.328952548118386,9606.ENSP00000372206,0.482866745140126
NAA10,1,9606.ENSP00000417763,0
NAA15,0.64295632382805,9606.ENSP00000296543,0.191818527798508
NAA16,0.57090850854671,9606.ENSP00000368716,0.243433484428333
NAA25,0.392889400116693,9606.ENSP00000261745,0.405729687993813
NAA30,0.0254431954907275,9606.ENSP00000452521,1.59442834519193
NAA35,0.573315576707772,9606.ENSP00000354972,0.241606258493367
NAA50,0.401606239053696,9606.ENSP00000240922,0.396199548936878
NAA80,0.266992959558823,9606.ENSP00000346927,0.573500190564514
NAB2,2.69650618989204e-05,9606.ENSP00000300131,4.56919857844169
NACA,2.0591137683823e-08,9606.ENSP00000448035,7.68631965745401
NADK,0.000550088906311253,9606.ENSP00000367890,3.25956711341487
NAE1,0.511378652276965,9606.ENSP00000351990,0.291257405742276
NAGA,0.138129003766687,9606.ENSP00000379680,0.85971512045622
NAGK,0.215360366454216,9606.ENSP00000477639,0.666834218466015
NAGPA,0.00192479561512471,9606.ENSP00000310998,2.715615379369
NAMPT,5.48450174164828e-12,9606.ENSP00000222553,11.2608628212674
NANS,0.527649065819834,9606.ENSP00000210444,0.277654826423595
NAP1L1,0.071727318517264,9606.ENSP00000477538,1.14431540469953
NAP1L4,0.841167922174338,9606.ENSP00000369915,0.0751172974316339
NAPA,1,9606.ENSP00000253719,0
NAPG,1,9606.ENSP00000324628,0
NARFL,1,9606.ENSP00000251588,0
NARS,0.135076637108546,9606.ENSP00000256854,0.869419760173003
NASP,0.541619466668495,9606.ENSP00000255120,0.26630573480523
NAT10,0.00148960199760851,9606.ENSP00000257829,2.82692975395821
NAV1,0.00110074151119521,9606.ENSP00000356265,2.95831465508969
NAXD,0.443242369898569,9606.ENSP00000311984,0.353358731732615
NAXE,0.8158216872585,9606.ENSP00000357218,0.0884047538712123
NBEAL2,0.234279279480809,9606.ENSP00000415034,0.630266120302221
NBN,0.161819976796508,9606.ENSP00000265433,0.790967865437283
NCAM1,1.11022302462516e-15,9606.ENSP00000480132,14.954589770191
NCAPD2,6.21005473864232e-05,9606.ENSP00000325017,4.20690457170981
NCAPH,0.31745800042269,9606.ENSP00000240423,0.498313723572634
NCAPH2,0.16251465932284,9606.ENSP00000299821,0.789107458218203
NCBP1,0.737083061031468,9606.ENSP00000364289,0.132483569244012
NCBP3,1,9606.ENSP00000373657,0
NCDN,0.137079345924894,9606.ENSP00000362340,0.863027976476537
NCEH1,0.038805248393623,9606.ENSP00000442464,1.41110953228616
NCF1,0.707374537475125,9606.ENSP00000289473,0.150350577024902
NCF2,0.0921204394158569,9606.ENSP00000356505,1.03564399911177
NCF4,0.0767467142388665,9606.ENSP00000380334,1.11494020892538
NCK1,0.633131621432645,9606.ENSP00000417273,0.198505995322696
NCK2,0.715466353927987,9606.ENSP00000233154,0.145410784890917
NCKAP5L,0.393437503519511,9606.ENSP00000337998,0.405124244327045
NCL,0.360932309821923,9606.ENSP00000318195,0.442574239167152
NCLN,0.06986617584812,9606.ENSP00000246117,1.15573302736983
NCMAP,0.803975949464588,9606.ENSP00000363513,0.0947569427578216
NCOA5,0.0130495774736567,9606.ENSP00000290231,1.88440354992187
NCOA7,0.0995053503714721,9606.ENSP00000376269,1.0021535667484
NCOR1,0.668107813992095,9606.ENSP00000268712,0.175153448836326
NCOR2,0.042627111466743,9606.ENSP00000384018,1.37031409537437
NCSTN,0.165870992889199,9606.ENSP00000294785,0.780229555685186
NDC1,0.0160195489710158,9606.ENSP00000360483,1.79534971560237
NDRG1,5.79952350143742e-06,9606.ENSP00000404854,5.23660768733317
NDRG3,0.154368320619405,9606.ENSP00000345292,0.811441820527543
NDUFA10,0.00193905549791929,9606.ENSP00000252711,2.71240976075359
NDUFA11,0.67964947218687,9606.ENSP00000389160,0.167715016036403
NDUFA12,0.364493718400176,9606.ENSP00000330737,0.438309951811434
NDUFA13,0.00089534429846272,9606.ENSP00000423673,3.04800992762372
NDUFA2,0.147998334020223,9606.ENSP00000252102,0.829743173320559
NDUFA3,0.098817176476469,9606.ENSP00000418438,1.00516755945498
NDUFA4,0.0229054192471634,9606.ENSP00000339720,1.64006175474739
NDUFA5,1,9606.ENSP00000417142,0
NDUFA6,0.127784740900261,9606.ENSP00000418842,0.893521003286146
NDUFA7,0.577033336556255,9606.ENSP00000301457,0.23879909591843
NDUFA8,0.0287438369040039,9606.ENSP00000362873,1.54145526003567
NDUFA9,0.108551825174788,9606.ENSP00000266544,0.964362869983167
NDUFAF2,0.218206581902285,9606.ENSP00000296597,0.661132153652667
NDUFB1,1,9606.ENSP00000330787,0
NDUFB10,0.151957547512392,9606.ENSP00000268668,0.818277724267291
NDUFB11,0.526227922704225,9606.ENSP00000276062,0.278826111106594
NDUFB3,0.72981152541845,9606.ENSP00000237889,0.136789282399007
NDUFB4,1,9606.ENSP00000184266,0
NDUFB5,0.458318778761869,9606.ENSP00000259037,0.338832347979791
NDUFB6,0.00161072774888971,9606.ENSP00000369176,2.79297785942359
NDUFB7,0.806011342967865,9606.ENSP00000215565,0.0936588463416972
NDUFB8,0.100034612062861,9606.ENSP00000299166,0.999849707729049
NDUFB9,0.005789278602627,9606.ENSP00000276689,2.23737554998889
NDUFC2,0.238756431079632,9606.ENSP00000281031,0.62204492154618
NDUFS1,0.33572965071207,9606.ENSP00000392709,0.474010301373426
NDUFS2,0.62143045594383,9606.ENSP00000356972,0.206607466040457
NDUFS3,1,9606.ENSP00000263774,0
NDUFS4,0.069015844771907,9606.ENSP00000296684,1.16105119176947
NDUFS5,1,9606.ENSP00000362060,0
NDUFS6,0.0451356578774776,9606.ENSP00000274137,1.34548022307294
NDUFS7,0.0288673104930859,9606.ENSP00000233627,1.53959367654262
NDUFS8,0.0032951372150436,9606.ENSP00000315774,2.48212649594235
NDUFV1,0.359077328469906,9606.ENSP00000322450,0.444812014621193
NDUFV2,0.61942051785295,9606.ENSP00000327268,0.208014413052959
NECAP1,0.0355383398234928,9606.ENSP00000341737,1.44930286415978
NECAP2,0.000735411305223365,9606.ENSP00000391942,3.13346969815714
NECTIN4,0.00088628113850797,9606.ENSP00000356991,3.05242849308434
NEDD1,0.0130269780341478,9606.ENSP00000451211,1.88515631915377
NEDD4L,0.97724247512573,9606.ENSP00000383199,0.00999766499799661
NEDD8,1,9606.ENSP00000250495,0
NEK1,0.00081447302668458,9606.ENSP00000424757,3.08912329386747
NEK2,8.1157303100099e-13,9606.ENSP00000355966,12.0906723932331
NEK6,1,9606.ENSP00000362702,0
NEK7,0.388045663688719,9606.ENSP00000356355,0.411117165330683
NEK9,0.0242442119778485,9606.ENSP00000238616,1.61539192741704
NELFA,0.001069077431608,9606.ENSP00000372335,2.97099083838127
NELFB,0.0169244067038665,9606.ENSP00000339495,1.77148654685275
NELFE,7.00395172970048e-07,9606.ENSP00000364578,6.15465685567782
NEMF,0.543976392394376,9606.ENSP00000298310,0.264419947499106
NES,0.404830841516954,9606.ENSP00000357206,0.39272640874138
NF1,0.0313392133507451,9606.ENSP00000351015,1.50391190900713
NFAM1,0.0527083498277765,9606.ENSP00000333680,1.27812058029252
NFATC1,0.0653317190846335,9606.ENSP00000389377,1.18487591399528
NFATC2,0.0187079681900481,9606.ENSP00000379330,1.72797337721224
NFATC2IP,0.000134788508090456,9606.ENSP00000324792,3.87034713365866
NFE2L2,0.0291293915023672,9606.ENSP00000380252,1.53566858746036
NFKB1,0.0577800404176285,9606.ENSP00000226574,1.23822215869904
NFKB2,3.08841840990227e-11,9606.ENSP00000358983,10.5102638674029
NFKBIA,0.0976809344357612,9606.ENSP00000216797,1.01019019449362
NFKBIB,4.70405630004223e-07,9606.ENSP00000312988,6.32752748908937
NFKBIE,0.794658961856768,9606.ENSP00000275015,0.0998192144391878
NFRKB,0.41328694320424,9606.ENSP00000436926,0.383748314979414
NFS1,0.0273678322796112,9606.ENSP00000363205,1.56275960033507
NFU1,0.00110176982264676,9606.ENSP00000387219,2.95790912707749
NFX1,0.0345218550111425,9606.ENSP00000368856,1.4619058757767
NFYA,0.130876248412264,9606.ENSP00000345702,0.883139162612268
NGLY1,0.000429010642700733,9606.ENSP00000280700,3.36753193390183
NHLRC2,0.279390359843784,9606.ENSP00000358307,0.553788582970861
NHP2,0.09734172264229,9606.ENSP00000274606,1.0117009723783
NHSL2,0.644505734153801,9606.ENSP00000424079,0.190773214384626
NIF3L1,0.80659873641807,9606.ENSP00000386394,0.0933424626744075
NIFK,2.21374454323353e-07,9606.ENSP00000285814,6.65487249631412
NINJ1,0.025551499758982,9606.ENSP00000364595,1.5925836036336
NIPA1,1,9606.ENSP00000337452,0
NIPBL,0.0602513285514117,9606.ENSP00000282516,1.22003337238487
NIPSNAP1,0.273960315422507,9606.ENSP00000216121,0.562312342439599
NIPSNAP3B,1,9606.ENSP00000363894,0
NISCH,0.121854415253381,9606.ENSP00000339958,0.914158730037405
NIT1,0.60985890866151,9606.ENSP00000356988,0.2147706277388
NIT2,0.493747647149792,9606.ENSP00000377696,0.306494960899249
NKAP,0.130061142482929,9606.ENSP00000360464,0.885852435382307
NKTR,0.26671234575519,9606.ENSP00000232978,0.573956880938323
NLE1,0.409757637870981,9606.ENSP00000413572,0.387472942444943
NLN,0.0186210010281007,9606.ENSP00000370372,1.72999697591672
NLRP3,1.99233632369733e-06,9606.ENSP00000337383,5.70063734703843
NMD3,0.618706662291364,9606.ENSP00000419004,0.20851520743111
NME1,0.00388441054710498,9606.ENSP00000337060,2.41067487533467
NME2,1,9606.ENSP00000376889,0
NME3,0.0451545241541995,9606.ENSP00000219302,1.34529873002886
NME4,0.56849068018571,9606.ENSP00000219479,0.245276650724876
NMES1,1.80904180524522e-10,9606.ENSP00000341610,9.74255139688948
NMI,5.06162275648592e-07,9606.ENSP00000243346,6.29571022600543
NMRAL1,0.295876428549771,9606.ENSP00000458762,0.528889632198358
NMT1,0.216275748169706,9606.ENSP00000468424,0.664992176938957
NOC2L,0.31401657423367,9606.ENSP00000317992,0.503047428652077
NOL10,0.986448725100412,9606.ENSP00000371101,0.00592548414183469
NOL9,0.0804782664022262,9606.ENSP00000366934,1.09432138740813
NOMO1,0.250720490415444,9606.ENSP00000287667,0.600810171383969
NONO,0.0270094352760974,9606.ENSP00000276079,1.56848449611757
NOP10,0.0248866558369132,9606.ENSP00000332198,1.60403345811825
NOP16,0.000393184309465111,9606.ENSP00000480832,3.40540382158427
NOP2,6.42539066453285e-05,9606.ENSP00000371858,4.19210046203667
NOP56,0.0174539882445908,9606.ENSP00000370589,1.75810532087022
NOP58,0.964179890095922,9606.ENSP00000264279,0.0158419308404114
NOP9,0.0524691194378725,9606.ENSP00000267425,1.28009622428045
NOS2,4.86773775021376e-05,9606.ENSP00000327251,4.31267282746395
NOSIP,1,9606.ENSP00000470034,0
NOTCH2,0.129918859235493,9606.ENSP00000256646,0.886327801448848
NPC1,0.304380651798395,9606.ENSP00000269228,0.516582957303081
NPC2,0.0363099799502642,9606.ENSP00000451112,1.43997399089686
NPEPL1,1,9606.ENSP00000348395,0
NPEPPS,0.61546079057266,9606.ENSP00000320324,0.210799609638172
NPL,0.055416617658024,9606.ENSP00000258317,1.25635998482017
NPLOC4,0.307863345836716,9606.ENSP00000331487,0.511642015054108
NPM1,0.0623870198481324,9606.ENSP00000296930,1.204905759592
NPM3,0.0279521337891264,9606.ENSP00000359128,1.55358503366408
NPRL2,0.626136285264586,9606.ENSP00000232501,0.203331127657841
NPTN,0.447773060014707,9606.ENSP00000290401,0.348942039026096
NQO2,0.952082580220455,9606.ENSP00000369822,0.0213253808396328
NR1H4,0.80592275750705,9606.ENSP00000447149,0.0937065805224385
NR3C1,0.750885437090905,9606.ENSP00000231509,0.124426318434653
NRAS,0.0920923802024598,9606.ENSP00000358548,1.03577630219105
NRBP1,0.169051532336848,9606.ENSP00000233557,0.77198088829708
NRD1,0.225899225151004,9606.ENSP00000346890,0.646085258735327
NRDC,0.197156730406259,9606.ENSP00000346890,0.705188392679486
NRP1,2.22044604925031e-15,9606.ENSP00000265371,14.653559774527
NRP2,0.00336953188682654,9606.ENSP00000353582,2.47243042942218
NRSN1,2.69104069638982e-05,9606.ENSP00000367739,4.57007973438642
NSD2,0.00442903597167587,9606.ENSP00000372351,2.35369079245471
NSD3,0.000288961592731952,9606.ENSP00000313983,3.5391598775654
NSDHL,0.115062582409927,9606.ENSP00000359297,0.939065883102144
NSF,0.00648347327704846,9606.ENSP00000381293,2.18819227484807
NSFL1C,0.887965235847466,9606.ENSP00000418529,0.051604036670896
NSRP1,0.0808020428430523,9606.ENSP00000247026,1.09257765922232
NSUN2,0.433407867241136,9606.ENSP00000264670,0.363103209609641
NT5C,0.155973918956922,9606.ENSP00000245552,0.80694801574838
NT5C2,0.070545838558551,9606.ENSP00000339479,1.15152859983114
NT5C3A,4.94071450418687e-11,9606.ENSP00000484415,10.3062102407956
NT5C3B,0.0743019436693335,9606.ENSP00000389948,1.12899982535349
NTPCR,0.6018463968724,9606.ENSP00000355587,0.22051433515866
NUB1,0.0492304156365133,9606.ENSP00000454264,1.3077664976036
NUBP1,0.0347832779004709,9606.ENSP00000283027,1.45862949343718
NUBP2,0.0478042167050053,9606.ENSP00000262302,1.32053379353545
NUBPL,1,9606.ENSP00000281081,0
NUCB1,0.2284550050339,9606.ENSP00000385923,0.641199322901365
NUCB2,0.512989667932541,9606.ENSP00000436455,0.289891381876627
NUCKS1,0.526299989921963,9606.ENSP00000356110,0.27876663829896
NUDC,1,9606.ENSP00000319664,0
NUDCD1,0.525265925609295,9606.ENSP00000239690,0.279620771288717
NUDCD2,0.0407452184852209,9606.ENSP00000304854,1.38992334906693
NUDT2,0.069479034497506,9606.ENSP00000368455,1.15814622527558
NUDT21,1,9606.ENSP00000300291,0
NUDT5,0.108924096415588,9606.ENSP00000419628,0.962876034085362
NUDT9,0.922889002576055,9606.ENSP00000303575,0.0348505291663862
NUFIP2,0.0983122484720145,9606.ENSP00000225388,1.00739237115641
NUMB,0.177534425943946,9606.ENSP00000451300,0.750717419804312
NUP107,1,9606.ENSP00000229179,0
NUP133,0.0211532695133254,9606.ENSP00000261396,1.67462249723194
NUP155,0.0170047489597947,9606.ENSP00000231498,1.76942977515029
NUP160,1,9606.ENSP00000367721,0
NUP188,1,9606.ENSP00000361658,0
NUP210,1,9606.ENSP00000254508,0
NUP214,0.00261542087461208,9606.ENSP00000352400,2.58245841432481
NUP35,0.84418836887979,9606.ENSP00000295119,0.0735606357946451
NUP43,0.83840509264816,9606.ENSP00000342262,0.0765460923566786
NUP50,0.68919766380602,9606.ENSP00000345895,0.161656203362538
NUP54,0.963216575310635,9606.ENSP00000264883,0.0162760525563433
NUP58,0.15330608190281,9606.ENSP00000371155,0.814440615632017
NUP62,1,9606.ENSP00000471191,0
NUP85,1,9606.ENSP00000245544,0
NUP88,0.71213534383347,9606.ENSP00000458954,0.147437459320874
NUP93,0.00394996364265477,9606.ENSP00000310668,2.40340690180824
NUP98,0.0280919268050806,9606.ENSP00000316032,1.55141847183026
NUTF2,0.421537048393508,9606.ENSP00000219169,0.375164249732521
NVL,0.0116099731706532,9606.ENSP00000281701,1.93516878386614
NXF1,0.95742463260866,9606.ENSP00000436679,0.0188954031874751
OAS2,4.99038040802091e-05,9606.ENSP00000342278,4.30186634760158
OAS3,1.75173275884788e-09,9606.ENSP00000228928,8.75653214828798
OASL1,4.44089209850063e-14,9606.ENSP00000257570,13.352529778863
OAT,0.0144275762389978,9606.ENSP00000357838,1.84080662209027
OBFC1,0.28394393498156,9606.ENSP00000224950,0.546767403374859
OCIAD1,1,9606.ENSP00000370882,0
ODR4,0.52558022849962,9606.ENSP00000287859,0.279360980615361
OFD1,0.879488985096336,9606.ENSP00000344314,0.0557695953672203
OGDH,0.36237168217478,9606.ENSP00000222673,0.440845747959213
OGFR,0.0224085863718912,9606.ENSP00000290291,1.64958553972783
OGT,0.145708979886772,9606.ENSP00000362824,0.836513682306215
OLA1,1,9606.ENSP00000284719,0
OPA1,0.00589238535785075,9606.ENSP00000354681,2.22970885834749
OPHN1,0.278391394619555,9606.ENSP00000347710,0.555344193368239
OPTN,0.00153167554818534,9606.ENSP00000368022,2.81483322070589
ORMDL2,0.449159427939938,9606.ENSP00000243045,0.347599479965317
ORMDL3,0.9819447652697,9606.ENSP00000377724,0.00791294073976783
OS9,0.91518059014837,9606.ENSP00000318165,0.0384931993037252
OSBP,0.0184730556611106,9606.ENSP00000263847,1.73346126119227
OSBPL11,0.0309386735444362,9606.ENSP00000296220,1.50949831005103
OSBPL1A,0.196809478288031,9606.ENSP00000320291,0.705953989903323
OSBPL3,0.028096504866511,9606.ENSP00000315410,1.55134770185992
OSBPL8,0.00576164292190029,9606.ENSP00000261183,2.23945366064319
OSBPL9,0.0230132516034887,9606.ENSP00000412733,1.63802201437419
OSGEP,0.407792271498379,9606.ENSP00000206542,0.389561009252859
OSTC,0.68094639079169,9606.ENSP00000426167,0.166887077661074
OSTF1,4.43977758557424e-06,9606.ENSP00000340836,5.35263878569106
OSTM1,0.42753512163483,9606.ENSP00000193322,0.369028202559974
OTUB1,0.0660687275195849,9606.ENSP00000444357,1.18000405760131
OTUD4,0.00144306816836082,9606.ENSP00000409279,2.84071315300652
OTUD5,1,9606.ENSP00000156084,0
OTUD6B,1,9606.ENSP00000285420,0
OTUD7B,8.70569407673828e-08,9606.ENSP00000462729,7.06019659827658
OTULIN,0.0269297737553809,9606.ENSP00000284274,1.56976729520351
OVCA2,1,9606.ENSP00000461388,0
OXCT1,0.00657748564743655,9606.ENSP00000196371,2.18194009090412
OXR1,1,9606.ENSP00000405424,0
OXSM,0.99512964540779,9606.ENSP00000280701,0.00212033571921001
OXSR1,0.0438425899860984,9606.ENSP00000311713,1.35810379796698
P2RX4,0.000175248561753439,9606.ENSP00000353032,3.75634553755593
P2RX7,0.70972470668314,9606.ENSP00000330696,0.148910076003482
P2RY6,0.142178374476129,9606.ENSP00000480966,0.847166455363675
P4HA1,0.000632256412378405,9606.ENSP00000263556,3.19910675732332
P4HB,1,9606.ENSP00000327801,0
PA2G4,0.764610848770092,9606.ENSP00000302886,0.11655954423543
PABPC1,0.192938873550107,9606.ENSP00000313007,0.714580261379291
PABPN1,0.0950782425368502,9606.ENSP00000216727,1.02191885453749
PACS1,2.58693219046258e-05,9606.ENSP00000316454,4.58721495500742
PACS2,0.00882987972363058,9606.ENSP00000393559,2.05404521213243
PACSIN2,0.0394846992603959,9606.ENSP00000263246,1.40357116549055
PADI4,0.321474108759281,9606.ENSP00000364597,0.492853999025201
PAF,1.55826651582203e-08,9606.ENSP00000300035,7.80735826139258
PAFAH1B1,1,9606.ENSP00000380378,0
PAFAH1B2,0.216306149730698,9606.ENSP00000435289,0.664931133098399
PAFAH1B3,0.0461774904379797,9606.ENSP00000444935,1.33556967294661
PAG1,0.138991523233685,9606.ENSP00000220597,0.857011685537941
PAICS,6.6645478142835e-05,9606.ENSP00000382595,4.17622931188006
PAIP1,0.0109141958553116,9606.ENSP00000302768,1.9620082570658
PAK1,0.485869444307865,9606.ENSP00000278568,0.313480412288605
PAK2,0.0103907709873847,9606.ENSP00000314067,1.98335222692365
PAK4,0.00698750641136669,9606.ENSP00000469413,2.15567778061967
PALLD,0.278633649337663,9606.ENSP00000425556,0.554966436945744
PAM16,0.344675359864151,9606.ENSP00000315693,0.462589762305782
PANK1,1.88422832891888e-09,9606.ENSP00000302108,8.72486647097992
PAOX,0.333236264707093,9606.ENSP00000278060,0.477247742243738
PAPSS1,0.323073213991152,9606.ENSP00000265174,0.49069904785691
PAPSS2,1,9606.ENSP00000406157,0
PARG,1,9606.ENSP00000384408,0
PARK7,0.194848431427909,9606.ENSP00000418770,0.710303086021897
PARL,0.72229488803728,9606.ENSP00000325421,0.141285458800316
PARP1,0.00177772331880433,9606.ENSP00000355759,2.75013583080498
PARP12,5.24368402032849e-08,9606.ENSP00000263549,7.28036348638742
PARP14,1.86600800811121e-06,9606.ENSP00000418194,5.72908649677867
PARP9,1.26224260164065e-05,9606.ENSP00000353512,4.89885716614728
PARVA,0.0131072547066547,9606.ENSP00000334008,1.88248826106365
PARVB,0.0223462949344025,9606.ENSP00000384515,1.65079447355809
PARVG,0.29530367182169,9606.ENSP00000391583,0.529731152960474
PATL1,0.00120761994474505,9606.ENSP00000300146,2.91806972289208
PAX3,0.0053535860169176,9606.ENSP00000375921,2.27135521505412
PAXBP1,0.76993278056196,9606.ENSP00000328992,0.113547189509775
PBDC1,1,9606.ENSP00000362456,0
PBRM1,0.306307100609386,9606.ENSP00000378307,0.513842935548206
PC,0.50408430529302,9606.ENSP00000377532,0.297496824146348
PCBP1,0.304358790164095,9606.ENSP00000305556,0.516614150902482
PCBP2,0.560542224303751,9606.ENSP00000352438,0.25139166747323
PCCA,0.298062989039858,9606.ENSP00000365462,0.525691947662989
PCCB,0.7699762114425,9606.ENSP00000419027,0.113522692228617
PCID2,0.463001851027607,9606.ENSP00000479494,0.334417272719696
PCIF1,0.0247043637217725,9606.ENSP00000361486,1.60722632718973
PCK2,0.0312538260585016,9606.ENSP00000216780,1.50509680921966
PCLO,1,9606.ENSP00000334319,0
PCM1,3.14866824613347e-07,9606.ENSP00000327077,6.50187309562374
PCMT1,0.71124539228571,9606.ENSP00000356354,0.147980534110225
PCNA,1.41919201446239e-05,9606.ENSP00000368458,4.84795884120223
PCNP,0.908485248107332,9606.ENSP00000265260,0.0416821203290877
PCNT,0.055100468317697,9606.ENSP00000352572,1.25884470991542
PCNX3,0.204339411497856,9606.ENSP00000347931,0.689647861731172
PCTP,0.144003142589935,9606.ENSP00000268896,0.841628030164643
PCYOX1,0.94682689218447,9606.ENSP00000387654,0.023729415549184
PCYOX1L,0.081104767074322,9606.ENSP00000274569,1.09095361862203
PCYT1A,0.191893831630309,9606.ENSP00000292823,0.716938985306085
PCYT2,1,9606.ENSP00000442050,0
PDAP1,0.574231977783354,9606.ENSP00000222968,0.24091262621054
PDCD10,1,9606.ENSP00000376506,0
PDCD4,1.4855926733226e-07,9606.ENSP00000280154,6.82810025112572
PDCD5,1,9606.ENSP00000466214,0
PDCD6,0.0107805622118296,9606.ENSP00000264933,1.96735858987948
PDCD6IP,0.00154595476848485,9606.ENSP00000411825,2.81080321681149
PDCL,0.00289749130016359,9606.ENSP00000259467,2.53797785934939
PDCL3,1,9606.ENSP00000264254,0
PDDC1,1,9606.ENSP00000321691,0
PDE12,0.183440752115862,9606.ENSP00000309142,0.736504177646309
PDE4DIP,0.230219943724711,9606.ENSP00000358363,0.637857056577585
PDE7B,0.00080036176126841,9606.ENSP00000310661,3.09671366874501
PDE8A,0.77131171481287,9606.ENSP00000311453,0.112770072449289
PDGFRB,0.845033388969168,9606.ENSP00000261799,0.0731261308626301
PDHA1,0.0294809747096143,9606.ENSP00000369134,1.53045816178961
PDHB,0.161127256765226,9606.ENSP00000307241,0.792830986821964
PDHX,0.110759866810751,9606.ENSP00000227868,0.95561757516726
PDIA3,0.085992082620721,9606.ENSP00000300289,1.06554153285433
PDIA4,0.193410398601097,9606.ENSP00000286091,0.713520180027205
PDIA6,0.184251974122758,9606.ENSP00000385385,0.734587850301869
PDK1,0.661687807974285,9606.ENSP00000344220,0.179346867439331
PDK3,1,9606.ENSP00000387536,0
PDLIM2,0.396033782363333,9606.ENSP00000312634,0.402267766427489
PDLIM4,0.143392654883617,9606.ENSP00000253754,0.843473094311267
PDLIM5,0.00104837348484388,9606.ENSP00000480359,2.97948397163579
PDP1,1,9606.ENSP00000379503,0
PDPK1,0.00573415552047863,9606.ENSP00000344220,2.24153053239237
PDPR,1,9606.ENSP00000288050,0
PDS5A,0.0124031024133975,9606.ENSP00000303427,1.90646967028164
PDS5B,1.32154699357123e-05,9606.ENSP00000313851,4.87891738895619
PDXDC1,0.000115286749169386,9606.ENSP00000379691,3.93822060678444
PDXK,0.362763301132354,9606.ENSP00000291565,0.440376654693176
PEA15,1,9606.ENSP00000357055,0
PEAK1,0.0259133174225861,9606.ENSP00000452796,1.58647698508065
PEBP1,0.286686464354555,9606.ENSP00000261313,0.542592811395673
PEF1,0.124501005786668,9606.ENSP00000362807,0.904827140087638
PELI1,0.95952114314076,9606.ENSP00000351789,0.017945451102356
PELO,0.434595248912153,9606.ENSP00000274311,0.36191502578934
PELP1,0.0471524108740339,9606.ENSP00000301396,1.32649609714676
PEPD,0.382562478727494,9606.ENSP00000244137,0.417297627305817
PES1,0.00134539611236329,9606.ENSP00000346725,2.87114983158232
PEX1,0.00647844896633164,9606.ENSP00000248633,2.18852895801712
PEX11B,0.32379350125761,9606.ENSP00000358312,0.489731872062826
PEX14,1,9606.ENSP00000349016,0
PEX5,0.080671209285301,9606.ENSP00000391601,1.09328143280543
PF4,0.00109537796754044,9606.ENSP00000296029,2.96043599872934
PFAS,0.00855110834267705,9606.ENSP00000313490,2.06797759101303
PFDN1,1,9606.ENSP00000261813,0
PFDN2,1,9606.ENSP00000356989,0
PFDN5,1,9606.ENSP00000447942,0
PFDN6,1,9606.ENSP00000378563,0
PFKFB2,0.28879666691872,9606.ENSP00000356047,0.539407823384811
PFKFB4,1,9606.ENSP00000232375,0
PFKL,2.85869106164682e-11,9606.ENSP00000269848,10.5438327762515
PFKM,0.0180751396750034,9606.ENSP00000345771,1.7429183380252
PFKP,0.00111453296876629,9606.ENSP00000370517,2.95290708021963
PFN1,0.26296657079875,9606.ENSP00000225655,0.580099456987027
PGAM1,0.0851515334230202,9606.ENSP00000359991,1.06980752678347
PGAM2,9.8242984836183e-05,9606.ENSP00000297283,4.00769845118875
PGAM5,0.605623921035735,9606.ENSP00000438465,0.217796979332538
PGAP1,1,9606.ENSP00000346809,0
PGD,0.318774265946429,9606.ENSP00000270776,0.496516745646584
PGK1,1.60392232828599e-09,9606.ENSP00000362413,8.79481666673362
PGK2,0.188596396172658,9606.ENSP00000305995,0.724466610311744
PGLS,0.0156423456006172,9606.ENSP00000252603,1.80569812307768
PGM1,5.36140332130231e-09,9606.ENSP00000360124,8.27072152095461
PGM2,0.0359732357536535,9606.ENSP00000371393,1.4440204961055
PGM2L1,0.129579826779425,9606.ENSP00000298198,0.887462604949344
PGM3,0.0774871427792256,9606.ENSP00000425809,1.1107703527616
PGP,0.000294978944059832,9606.ENSP00000330918,3.53020898336079
PGPEP1,0.695218376761845,9606.ENSP00000269919,0.157878756667584
PGRMC1,0.490770158496141,9606.ENSP00000217971,0.309121852616731
